"ID","Previous_accession","moduleLabels","MM.04","p.MM.04","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0004000.1","TraesCS1A02G001800","W04","0.670507085902064","0.00322173191225844","IPR001383, IPR026569, IPR034704, IPR037147","Ribosomal_L28, Ribo_L28/L24, L28p-like, Ribo_L28/L24_sf","GO:0003735,GO:0003729,GO:0005762,GO:0006412","structural constituent of ribosome,mRNA binding,mitochondrial large ribosomal subunit,translation","TO_0000303, TO_0000128","cold tolerance, harvest index","4.291365702","1.401135648","3.531924528","2.372951204","4.766295567","13.3587611"
"TraesCS1A03G0029400.1","TraesCS1A02G011500","W04","0.760178404625097","0.000397586636529337","IPR018628","Coa3_cc","GO:0016021","integral component of membrane","TO_0000734, TO_0020055, TO_0000397","grain length, wheat stripe rust disease resistance, grain size","3.643456698","1.313698248","3.566996213","3.069816631","5.557188255","5.742807618"
"TraesCS1A03G0047100.1","TraesCS1A02G020900","W04","0.58044517479069","0.0145684507116803","","","NA","NA","NA","NA","5.482507837","3.076839949","1.358574881","1.472254504","2.169524114","6.245295728"
"TraesCS1A03G0056400.1","TraesCS1A02G024500","W04","0.773262679675481","0.000272063390365294","IPR003194, IPR009083, IPR009088, IPR015871, IPR015872","TFIIA_gsu, TFIIA_a-hlx, TFIIA_b-brl, TFIIA_gsu_C, TFIIA_gsu_N","GO:0003743,GO:0051123,GO:0016251,GO:0016021,GO:0005672,GO:0017025,GO:0006413","translation initiation factor activity,RNA polymerase II preinitiation complex assembly,RNA polymerase II general transcription initiation factor activity,integral component of membrane,transcription factor TFIIA complex,TBP-class protein binding,translational initiation","TO_0000770, TO_0006054, TO_0000175, TO_0000043, TO_0000112","bacterial blight disease resistance, arsenic concentration, rice bacterial blight disease resistance, root morphology trait, disease resistance","0.448933623","0.207996698","0.32038328","0.177063781","0.351454511","0.625756188"
"TraesCS1A03G0059500.1","TraesCS1A02G025700","W04","0.887812588507134","1.9768419098187e-06","IPR001357, IPR001841, IPR011011, IPR013083, IPR017907, IPR019786, IPR036420","BRCT_dom, Znf_RING, Znf_FYVE_PHD, Znf_RING/FYVE/PHD, Znf_RING_CS, Zinc_finger_PHD-type_CS, BRCT_dom_sf","GO:0043231,GO:0046872,GO:0044238,GO:0044260","intracellular membrane-bounded organelle,metal ion binding,primary metabolic process,cellular macromolecule metabolic process","TO_0000469, TO_0000249, TO_0000183","days to maturity, leaf senescence trait, other miscellaneous trait","0.517097478","0.363243539","0.99267339","0.664531303","0.781028237","1.127071395"
"TraesCS1A03G0064300.1","TraesCS1A02G027900","W04","0.827783706313936","4.09855200861955e-05","IPR046533","DUF6598","NA","NA","TO_0000355, TO_0020055, TO_0000194","heterosis, wheat stripe rust disease resistance, globular embryo","2.544294579","0.993620863","2.615351288","3.274619288","2.441322026","3.624345793"
"TraesCS1A03G0075000.1","TraesCS1A02G033300","W04","0.786707342690631","0.00017944600238762","IPR004217, IPR035427","Tim10-like, Tim10-like_dom_sf","NA","NA","NA","NA","0.444568074","0.029629154","0.674316275","0.477337086","0.456494377","1.094234275"
"TraesCS1A03G0080900.1","TraesCS1A02G035000","W04","0.872207660904666","5.00900829345521e-06","IPR015943, IPR036322","WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf","GO:0031080,GO:0005515","nuclear pore outer ring,protein binding","TO_0000522;TO_0000523, TO_0000495, TO_0000128","stomatal resistance, chlorophyll content, harvest index","0.470939033","0.052577242","0.60032668","0.564565173","0.919223928","1.56035819"
"TraesCS1A03G0085300.1","TraesCS1A02G036500","W04","0.907404569566794","4.96898397353346e-07","IPR001810, IPR017451, IPR036047","F-box_dom, F-box-assoc_interact_dom, F-box-like_dom_sf","GO:0005515","protein binding","NA","NA","0.981177131","0.216505247","0.849802784","1.354019444","1.339919857","1.280002146"
"TraesCS1A03G0103400.1","TraesCS1A02G043200","W04","0.796609827063084","0.000129583282768485","IPR007590","Saf4/Yju2","GO:0005684,GO:0071014,GO:0000398","U2-type spliceosomal complex,post-mRNA release spliceosomal complex,mRNA splicing, via spliceosome","NA","NA","4.558066303","2.995939024","3.595156817","3.414626617","5.007559041","8.25047233"
"TraesCS1A03G0128500.1","TraesCS1A02G052100","W04","0.840603064019167","2.38661447925101e-05","IPR001580, IPR013320, IPR018124","Calret/calnex, ConA-like_dom_sf, Calret/calnex_CS","GO:0005788,GO:0005509,GO:0051082,GO:0030246,GO:0006457","endoplasmic reticulum lumen,calcium ion binding,unfolded protein binding,carbohydrate binding,protein folding","TO_0020117, TO_0000495, TO_0006014, TO_0000227, TO_0001051, TO_0000358, TO_0000371, TO_0006017, TO_0000173, TO_0012004, TO_0000207, TO_0000522;TO_0000523, TO_0002657, TO_0000466, TO_0000043, TO_0000571, TO_0000253, TO_0006036, TO_0000112, TO_0020116, TO_0000397, TO_0000183, TO_0000524, TO_0002637, TO_0000310, TO_0000919, TO_0000115, TO_0000484, TO_0002665, TO_0002625, TO_0006001, TO_0000276, TO_0001017, TO_0000181","non photochemical quenching, chlorophyll content, phyllotaxy, root length, root hair density, female sterility, yield trait, meristem identity, ethylene sensitivity, quantum yield, plant height, stomatal resistance, oxidative stress, carbon content, root morphology trait, shoot fresh weight, seed dormancy, stem elongation, disease resistance, photochemical quenching, grain size, other miscellaneous trait, submergence tolerance, leaf size, self-incompatibility, grain weight, root mass density, seed shape, root hair length, fruit size, salt tolerance, drought tolerance, water use efficiency, seed weight","0.76978737","0.207544805","0.384731275","0.576161511","1.008734528","1.533663971"
"TraesCS1A03G0133900.1","TraesCS1A02G054000","W04","0.708264617578612","0.00146330697910505","IPR012942, IPR040044","SRR1-like, SRR1L","GO:0005634,GO:0005737,GO:0007017","nucleus,cytoplasm,microtubule-based process","TO_0006002, TO_0000084, TO_0000227, TO_0001007, TO_0000112, TO_0002759, TO_0000430, TO_0000640, TO_0000135, TO_0000919, TO_0000207","proline content, root number, root length, coleoptile length, disease resistance, grain number, germination rate, total root number, leaf length, grain weight, plant height","6.026722389","1.488787832","5.234298252","5.481377232","5.669147317","6.623202887"
