"ID","Previous_accession","moduleLabels","MM.02","p.MM.02","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0004500.1","TraesCS1A02G002200","W02","0.571624094713025","0.0165192907691165","IPR012340","NA-bd_OB-fold","NA","NA","NA","NA","20.13924941","24.5631878","13.83007153","16.02969016","26.42563157","19.65386895"
"TraesCS1A03G0005200.1","TraesCS1A02G002500","W02","0.861658841069219","8.79462423928824e-06","IPR001757, IPR006539, IPR008250, IPR018303, IPR023214, IPR023298, IPR023299, IPR032630, IPR032631, IPR036412, IPR044492","P_typ_ATPase, P-type_ATPase_IV, ATPase_P-typ_transduc_dom_A_sf, ATPase_P-typ_P_site, HAD_sf, ATPase_P-typ_TM_dom_sf, ATPase_P-typ_cyto_dom_N, P_typ_ATPase_c, P-type_ATPase_N, HAD-like_sf, P_typ_ATPase_HD_dom","GO:0016887,GO:0000287,GO:0005524,GO:0140326,GO:0045332,GO:0016021,GO:0005886","ATP hydrolysis activity,magnesium ion binding,ATP binding,ATPase-coupled intramembrane lipid transporter activity,phospholipid translocation,integral component of membrane,plasma membrane","TO_0000112, TO_0000183, TO_0000344, TO_0006054, TO_0000276","disease resistance, other miscellaneous trait, days to flowering trait, arsenic concentration, drought tolerance","53.18080535","20.49330064","20.82511686","68.57767884","59.39607835","9.275061802"
"TraesCS1A03G0032100.1","TraesCS1A02G012900","W02","0.437764490768669","0.0788469184252896","IPR001753, IPR029045","Enoyl-CoA_hydra/iso, ClpP/crotonase-like_dom_sf","GO:0016740","transferase activity","TO_0000084, TO_0002699, TO_0000004, TO_0000437, TO_0001013, TO_0006002","root number, lycopene content, reversible male sterility, male sterility, lateral root number, proline content","0.225927953","0.367193033","0.875281689","0.371750571","0.082423926","0.266322205"
"TraesCS1A03G0034000.1","TraesCS1A02G013900","W02","0.87766495928694","3.6707560046803e-06","IPR004045, IPR004046, IPR010987, IPR034347, IPR036249, IPR036282, IPR040079","Glutathione_S-Trfase_N, GST_C, Glutathione-S-Trfase_C-like, GST_Phi_C, Thioredoxin-like_sf, Glutathione-S-Trfase_C_sf, Glutathione_S-Trfase","GO:0005737,GO:0004364,GO:0005515,GO:0043295,GO:0006749,GO:0009636","cytoplasm,glutathione transferase activity,protein binding,glutathione binding,glutathione metabolic process,response to toxic substance","TO_0000276, TO_0000227, TO_0000326, TO_0000071, TO_0000112, TO_0002657","drought tolerance, root length, leaf color, anthocyanin content, disease resistance, oxidative stress","1.576274609","3.853968501","3.667793096","2.994976814","0.430580674","0.094967061"
"TraesCS1A03G0038100.1","TraesCS1A02G016000","W02","0.775429577392589","0.0002548937483686","IPR000719, IPR000858, IPR001480, IPR003609, IPR008271, IPR011009, IPR017441, IPR024171, IPR036426","Prot_kinase_dom, S_locus_glycoprot_dom, Bulb-type_lectin_dom, Pan_app, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, SRK-like_kinase, Bulb-type_lectin_dom_sf","GO:0005524,GO:0004712,GO:0048544,GO:0016021,GO:0004674,GO:0006468,GO:0106310","ATP binding,protein serine/threonine/tyrosine kinase activity,recognition of pollen,integral component of membrane,protein serine/threonine kinase activity,protein phosphorylation,protein serine kinase activity","TO_0006054","arsenic concentration","7.642479568","4.668371453","1.157385206","6.036142451","8.094366314","0.149118081"
"TraesCS1A03G0039400.1","TraesCS1A02G016800","W02","0.96615638888541","3.11186008518144e-10","IPR004045, IPR004046, IPR010987, IPR036249, IPR036282, IPR045073, IPR045074","Glutathione_S-Trfase_N, GST_C, Glutathione-S-Trfase_C-like, Thioredoxin-like_sf, Glutathione-S-Trfase_C_sf, Omega/Tau-like, GST_C_Tau","GO:0004364,GO:0005515,GO:0006749","glutathione transferase activity,protein binding,glutathione metabolic process","TO_0002699, TO_0000598, TO_0000391, TO_0000397, TO_0006002","lycopene content, protein content, seed size, grain size, proline content","83.59055159","66.49501886","80.53293897","31.40914914","7.690094497","0.027384325"
"TraesCS1A03G0064100.1","TraesCS1A02G027800","W02","0.690270856464037","0.00216180337632378","IPR046533","DUF6598","NA","NA","TO_0002699, TO_0006002","lycopene content, proline content","2.165039493","1.365496064","1.519409395","1.066972461","1.027285002","1.103422143"
"TraesCS1A03G0067500.1","TraesCS1A02G029800","W02","0.964408755663816","4.51659322921654e-10","IPR001841, IPR010543, IPR013083, IPR039525","Znf_RING, DUF1117, Znf_RING/FYVE/PHD, RNF126-like_zinc-ribbon","GO:0005737,GO:0046872,GO:0061630,GO:0016567","cytoplasm,metal ion binding,ubiquitin protein ligase activity,protein ubiquitination","TO_0000207, TO_0000276","plant height, drought tolerance","57.70078375","35.30267909","34.31976614","40.55563296","27.83345818","7.968686778"
"TraesCS1A03G0070800.1","TraesCS1A02G031200","W02","0.723134270888099","0.00103711978194679","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0000522;TO_0000523, TO_0000437, TO_0000355, TO_0020097, TO_0000043","stomatal resistance, male sterility, heterosis, stomatal opening, root morphology trait","12.08678032","12.82957205","6.059752592","10.17867146","11.43160515","9.08264412"
"TraesCS1A03G0074000.1","TraesCS1A02G033200","W02","0.959342715177844","1.20744248976061e-09","IPR007657","Glycosyltransferase_61","GO:0016021,GO:0000139,GO:0098791,GO:0016763","integral component of membrane,Golgi membrane,Golgi apparatus subcompartment,pentosyltransferase activity","TO_0000430, TO_0000112, TO_0002699, TO_0000227, TO_0000276, TO_0006002, TO_0002639, TO_0006001, TO_0000183","germination rate, disease resistance, lycopene content, root length, drought tolerance, proline content, shoot branching, salt tolerance, other miscellaneous trait","22.19706547","16.00140203","28.57936463","26.25250233","15.42973742","5.707468492"
