"ID","Previous_accession","moduleLabels","MM.14","p.MM.14","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0170700.1","TraesCS1A02G069600","W14","0.890084285579407","1.70726776431528e-06","IPR000571, IPR002110, IPR036770, IPR045234","Znf_CCCH, Ankyrin_rpt, Ankyrin_rpt-contain_sf, Unkempt-like","GO:0003677,GO:0005515,GO:0046872,GO:0051171,GO:0060255,GO:0080090","DNA binding,protein binding,metal ion binding,regulation of nitrogen compound metabolic process,regulation of macromolecule metabolic process,regulation of primary metabolic process","TO_0002759, TO_0000227, TO_0000430, TO_0000207, TO_0000183, TO_0000276","grain number, root length, germination rate, plant height, other miscellaneous trait, drought tolerance","53.04149895","22.84978086","37.99946783","36.68715719","57.50018052","60.8191199"
"TraesCS1A03G0194600.1","TraesCS1A02G080100","W14","0.880678108096612","3.07234709382839e-06","","","NA","NA","NA","NA","3.191685227","0.652820426","2.232021625","2.648844891","3.134944525","2.913028072"
"TraesCS1A03G0243600.1","TraesCS1A02G100200.2","W14","0.548424933483537","0.0226372462855824","IPR036047","F-box-like_dom_sf","GO:0016021,GO:0005515","integral component of membrane,protein binding","NA","NA","0.301393267","0.309757114","0.521095818","0.176637274","0.240437544","0.340131694"
"TraesCS1A03G0255200.1","TraesCS1A02G105400","W14","0.928064267605098","7.95331320062219e-08","IPR000626, IPR002906, IPR011332, IPR019954, IPR019956, IPR029071, IPR038582","Ubiquitin-like_dom, Ribosomal_S27a, Ribosomal_zn-bd, Ubiquitin_CS, Ubiquitin_dom, Ubiquitin-like_domsf, S27a-like_sf","GO:0005634,GO:0031625,GO:0003735,GO:0046872,GO:0003729,GO:0031386,GO:0005840,GO:0019941,GO:0009536,GO:0006412,GO:0016567","nucleus,ubiquitin protein ligase binding,structural constituent of ribosome,metal ion binding,mRNA binding,protein tag,ribosome,modification-dependent protein catabolic process,plastid,translation,protein ubiquitination","TO_0006036, TO_0000199, TO_0000469, TO_0006066, TO_0000207, TO_0000249, TO_0006019, TO_0002657, TO_0006018, TO_0000259, TO_0000397, TO_0020106, TO_0000227, TO_0000112, TO_0002661, TO_0000253","stem elongation, genic male sterility, days to maturity, leaf trichome density, plant height, leaf senescence trait, floral organ identity, oxidative stress, organ identity, heat tolerance, grain size, Indole-3-acetic acid content, root length, disease resistance, seed maturation, seed dormancy","73.95372566","20.2014984","45.50648827","57.12186339","80.14974032","93.96415052"
"TraesCS1A03G0396400.1","TraesCS1A02G147000","W14","0.912706809531198","3.24378295496656e-07","IPR001147, IPR008991, IPR018259, IPR036948","Ribosomal_L21e, Translation_prot_SH3-like_sf, Ribosomal_L21e_CS, Ribosomal_L21_sf","GO:0003735,GO:0022625,GO:0006412","structural constituent of ribosome,cytosolic large ribosomal subunit,translation","TO_0000183, TO_0000128, TO_0006036","other miscellaneous trait, harvest index, stem elongation","56.015491","17.70543859","32.98511519","35.74042897","51.46088902","69.46219569"
"TraesCS1A03G0400700.1","TraesCS1A02G148400","W14","0.652464876344737","0.00452654105674605","IPR000218, IPR019972, IPR036853","Ribosomal_L14P, Ribosomal_L14P_CS, Ribosomal_L14_sf","GO:0003735,GO:0022625,GO:0070180,GO:0006412","structural constituent of ribosome,cytosolic large ribosomal subunit,large ribosomal subunit rRNA binding,translation","NA","NA","21.45172974","11.65271628","12.46351432","12.69145273","16.90203015","19.70571533"
"TraesCS1A03G0419600.1","TraesCS1A02G156400","W14","0.872106775579128","5.03720520610594e-06","IPR004853","Sugar_P_trans_dom","GO:0016021,GO:0008643","integral component of membrane,carbohydrate transport","NA","NA","12.13755736","2.254517848","4.698296208","6.180423527","12.06022941","6.323964565"
"TraesCS1A03G0429000.1","TraesCS1A02G159100","W14","0.929710801494277","6.71798428073204e-08","IPR001210, IPR036401","Ribosomal_S17e, RPS17e-like_sf","GO:0005840,GO:0003735,GO:0006412","ribosome,structural constituent of ribosome,translation","NA","NA","216.9870063","68.28243129","185.5879901","150.6048717","175.4921315","188.4117174"
"TraesCS1A03G0454100.1","TraesCS1A02G168100","W14","0.870813210280755","5.41090164626806e-06","IPR001563, IPR018202, IPR029058","Peptidase_S10, Ser_caboxypep_ser_AS, AB_hydrolase","GO:0004185,GO:0006508","serine-type carboxypeptidase activity,proteolysis","TO_0000430, TO_0000276, TO_0000115, TO_0000227","germination rate, drought tolerance, root mass density, root length","12.30138198","2.910778218","7.46206229","10.38132882","17.70344217","17.03666915"
"TraesCS1A03G0585900.1","TraesCS1A02G224000","W14","0.533059088730064","0.0275712628141093","IPR000994, IPR001714, IPR004545, IPR036005, IPR036388, IPR036390, IPR047113","Pept_M24, Pept_M24_MAP, PA2G4, Creatinase/aminopeptidase-like, WH-like_DNA-bd_sf, WH_DNA-bd_sf, PA2G4/ARX1","GO:0016021,GO:0016740","integral component of membrane,transferase activity","TO_0000276, TO_0000241, TO_0000249, TO_0000112, TO_0000469","drought tolerance, leaf number, leaf senescence trait, disease resistance, days to maturity","1.751136624","1.03467733","2.283119794","1.199949139","1.62343227","2.482146026"
"TraesCS1A03G0682100.1","TraesCS1A02G268800","W14","0.727824537674425","0.000926272882054259","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677","DNA binding","TO_0000315, TO_0000207, TO_0000303, TO_0000734, TO_0000112, TO_0000276, TO_0000227, TO_0000430","bacterial disease resistance, plant height, cold tolerance, grain length, disease resistance, drought tolerance, root length, germination rate","9.189063725","1.440382692","1.680464794","4.240433326","7.198823987","6.012318717"
"TraesCS1A03G0718300.1","TraesCS1A02G284800","W14","0.749704088673194","0.000529915870833855","IPR000509, IPR038097","Ribosomal_L36e, L36e_sf","GO:0003735,GO:0002181,GO:0022625","structural constituent of ribosome,cytoplasmic translation,cytosolic large ribosomal subunit","NA","NA","24.19368029","12.94199259","25.62195781","16.23483265","21.7074432","29.1692021"
"TraesCS1A03G0720400.1","TraesCS1A02G286300","W14","0.91151357456918","3.5787635022402e-07","IPR000630, IPR035987","Ribosomal_S8, Ribosomal_S8_sf","GO:0003735,GO:0022627,GO:0006412","structural constituent of ribosome,cytosolic small ribosomal subunit,translation","TO_0000183","other miscellaneous trait","24.39126094","6.426985773","13.08913275","18.28441703","28.62970319","28.495157"
"TraesCS1A03G0763600.1","TraesCS1A02G307400","W14","0.91150099848112","3.58244598667446e-07","IPR004038, IPR022991, IPR029064, IPR039109","Ribosomal_L7Ae/L30e/S12e/Gad45, Ribosomal_L30e_CS, L30e-like, L30/L30e","GO:0022625,GO:0003723,GO:0003735","cytosolic large ribosomal subunit,RNA binding,structural constituent of ribosome","TO_0000043, TO_0000249, TO_0000112, TO_0000183, TO_0000469, TO_0006036","root morphology trait, leaf senescence trait, disease resistance, other miscellaneous trait, days to maturity, stem elongation","33.62155797","7.973071234","18.23787397","25.90040168","37.31555855","44.09220621"
"TraesCS1A03G0836700.1","TraesCS1A02G338700","W14","0.939653238544464","2.20393447948624e-08","IPR008889, IPR039611","VQ, VQ_4/11/13/19/31/33","NA","NA","TO_0000276","drought tolerance","55.34160314","4.823712998","59.97813902","42.17272608","34.14228058","21.05021419"
"TraesCS1A03G0879000.1","TraesCS1A02G360000","W14","0.696785448833266","0.00188286620722296","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0006036","stem elongation","3.765280317","0.573062557","1.452214886","1.375756027","0.439441239","0.241753347"
