"ID","Previous_accession","moduleLabels","MM.16","p.MM.16","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0016500.1","TraesCS1A02G006000","W16","0.918813447303323","1.91736055458246e-07","IPR000719, IPR001611, IPR003591, IPR011009, IPR013210, IPR017441, IPR032675","Prot_kinase_dom, Leu-rich_rpt, Leu-rich_rpt_typical-subtyp, Kinase-like_dom_sf, LRR_N_plant-typ, Protein_kinase_ATP_BS, LRR_dom_sf","GO:0005886,GO:0016021,GO:0004672,GO:0005515,GO:0005524,GO:0006468","plasma membrane,integral component of membrane,protein kinase activity,protein binding,ATP binding,protein phosphorylation","TO_0006002, TO_0000707, TO_0000112, TO_0000437, TO_0000276, TO_0002699","proline content, pericarp color, disease resistance, male sterility, drought tolerance, lycopene content","0.339941217","0.39188971","0","0.847552048","1.524833745","0.468794577"
"TraesCS1A03G0083200.1","TraesCS1A02G035700","W16","0.936512926857279","3.19464037786402e-08","IPR000152, IPR000719, IPR000742, IPR001881, IPR008271, IPR011009, IPR017441, IPR018097, IPR025287, IPR045274","EGF-type_Asp/Asn_hydroxyl_site, Prot_kinase_dom, EGF-like_dom, EGF-like_Ca-bd_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, EGF_Ca-bd_CS, WAK_GUB, WAK-like","GO:0005524,GO:0005509,GO:0016021,GO:0007166,GO:0004674,GO:0006468,GO:0005886,GO:0030247","ATP binding,calcium ion binding,integral component of membrane,cell surface receptor signaling pathway,protein serine/threonine kinase activity,protein phosphorylation,plasma membrane,polysaccharide binding","NA","NA","1.330459559","1.118514749","0","1.016627421","1.08464643","0.112283137"
"TraesCS1A03G0099400.1","TraesCS1A02G041900","W16","0.618294785501606","0.00815601479068171","IPR046533","DUF6598","NA","NA","NA","NA","0.241089677","0.069949664","0","0.286786622","0.305183574","0.43942049"
"TraesCS1A03G0138300.1","TraesCS1A02G056600","W16","0.660584113667454","0.0038947456706493","IPR001910, IPR023186, IPR036452","Inosine/uridine_hydrolase_dom, IUNH, Ribo_hydro-like","GO:0006152,GO:0005829,GO:0008477","purine nucleoside catabolic process,cytosol,purine nucleosidase activity","NA","NA","2.711823953","3.118670819","2.222868139","3.636130687","6.258825844","5.399494306"
"TraesCS1A03G0164300.2","TraesCS1A02G066800.2","W16","0.785875454916646","0.000184280570713521","IPR006089, IPR006091, IPR009075, IPR009100, IPR013786, IPR034183, IPR036250, IPR037069, IPR046373","Acyl-CoA_DH_CS, Acyl-CoA_Oxase/DH_mid-dom, AcylCo_DH/oxidase_C, AcylCoA_DH/oxidase_NM_dom, AcylCoA_DH/ox_N, IVD, AcylCo_DH-like_C, AcylCoA_DH/ox_N_sf, Acyl-CoA_Oxase/DH_mid-dom_sf","NA","NA","NA","NA","1.729345744","1.34953718","0.462173551","1.912116765","2.315920246","1.918095536"
"TraesCS1A03G0210400.1","TraesCS1A02G086600","W16","0.749796651523386","0.000528603787077803","IPR011687","Nop53/GLTSCR2","GO:0005654,GO:0005730,GO:0008097,GO:0000027,GO:0000460,GO:0010971,GO:0051781","nucleoplasm,nucleolus,5S rRNA binding,ribosomal large subunit assembly,maturation of 5.8S rRNA,positive regulation of G2/M transition of mitotic cell cycle,positive regulation of cell division","TO_0000281, TO_0000276, TO_0000598, TO_0000183","metabolite content trait, drought tolerance, protein content, other miscellaneous trait","4.161751109","4.112223034","1.872687567","3.870802191","4.815188627","5.915309406"
"TraesCS1A03G0578900.1","TraesCS1A02G221500","W16","0.750592932664163","0.000517427568339141","","","NA","NA","TO_0002699, TO_0006002, TO_0000084, TO_0001013","lycopene content, proline content, root number, lateral root number","0.939339373","0.815618413","0.382086073","0.674078012","1.001331557","1.085431037"
"TraesCS1A03G0637300.1","TraesCS1A02G246400","W16","0.921841465722614","1.45476559152968e-07","IPR018108, IPR023395, IPR045900","Mitochondrial_sb/sol_carrier, Mt_carrier_dom_sf, Peroxisomal_Ade_carrier","GO:0005779,GO:0005347,GO:0015217,GO:0006635,GO:0007031,GO:0015866,GO:0015867,GO:0055085","integral component of peroxisomal membrane,ATP transmembrane transporter activity,ADP transmembrane transporter activity,fatty acid beta-oxidation,peroxisome organization,ADP transport,ATP transport,transmembrane transport","TO_0000183","other miscellaneous trait","36.33654249","25.89357351","2.655989927","24.7208951","51.30647737","7.556871176"
"TraesCS1A03G0657200.1","TraesCS1A02G255900","W16","0.816422486658446","6.38966866455812e-05","IPR009060","UBA-like_sf","GO:0005515","protein binding","NA","NA","6.312020862","3.364058928","2.671545269","7.885061081","9.337321585","8.108992043"
"TraesCS1A03G0679600.1","TraesCS1A02G267300","W16","0.831150876155593","3.57122889132135e-05","IPR000504, IPR012677, IPR035979","RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","GO:0003723","RNA binding","TO_0000043, TO_0002759","root morphology trait, grain number","7.612697544","9.530427316","3.0185735","11.01694054","8.72748008","7.268776531"
